4314584537, 38849, 0, 8125
4314584550, 48124, 0, 5170
4314584563, 48124, 0, 3570
4314584576, 48124, 0, 2725
4314584589, 48124, 0, 2205
4314584602, 48124, 0, 1849
4314584615, 48124, 0, 1594
4314584628, 48124, 0, 1399
4314584641, 48124, 0, 1249
4314584654, 48124, 0, 1125
4314584667, 48124, 0, 1024
4314584680, 48124, 0, 940
4314584693, 48124, 0, 870
4314584706, 48124, 0, 810
4314584719, 48124, 0, 756
4314584732, 48124, 0, 709
4314584745, 48124, 0, 666
4314584758, 48124, 0, 630
4314584771, 48124, 0, 600
4314584784, 48124, 0, 570
4314584797, 76201, 0, 903
4314584810, 85244, 0, 932
4314584823, 85244, 0, 891
4314584836, 85244, 0, 854
4314584849, 85244, 0, 819
4314584862, 85244, 0, 788
4314584875, 85244, 0, 760
4314584888, 85244, 0, 733
4314584901, 85244, 0, 707
4314584914, 85244, 0, 684
4314584927, 85244, 0, 662
4314584940, 85244, 0, 643
4314584953, 85244, 0, 621
4314584966, 85244, 0, 603
4314584979, 85244, 0, 589
4314584992, 85244, 0, 571
4314585005, 85244, 0, 554
4314585018, 85244, 0, 540
4314585031, 85244, 0, 527
4314585044, 85244, 0, 513
4314585057, 114387, 0, 687
4314585070, 115479, 0, 671
4314585083, 115479, 0, 656
4314585096, 115479, 0, 641
4314585109, 115479, 0, 629
4314585122, 115479, 0, 613
4314585135, 115479, 0, 601
4314585148, 115479, 0, 587
4314585161, 115479, 0, 576
4314585174, 115479, 0, 564
4314585187, 115479, 0, 555
4314585200, 115479, 0, 543
4314585213, 115479, 0, 533
4314585226, 115479, 0, 523
4314585239, 115479, 0, 513
4314585252, 115479, 0, 504
4314585265, 115479, 0, 495
4314585278, 115479, 0, 486
4314585291, 115479, 0, 476
4314585304, 120101, 0, 496
4314585317, 140754, 0, 563
4314585330, 140754, 0, 552
4314585343, 140754, 0, 545
4314585356, 140754, 0, 535
4314585369, 140754, 0, 528
4314585382, 140754, 0, 519
4314585395, 140754, 0, 512
4314585408, 140754, 0, 506
4314585421, 140754, 0, 497
4314585434, 140754, 0, 490
4314585447, 140754, 0, 483
4314585460, 140754, 0, 478
4314585473, 140754, 0, 472
4314585486, 140754, 0, 462
4314585499, 140754, 0, 457
4314585512, 140754, 0, 450
4314585525, 140754, 0, 445
4314585538, 140754, 0, 440
4314585551, 140754, 0, 434
4314585564, 152552, 0, 477
4314585577, 161254, 0, 490
4314585590, 161254, 0, 484
4314585603, 161254, 0, 478
4314585616, 161254, 0, 473
4314585629, 161254, 0, 468
4314585642, 161254, 0, 463
4314585655, 161254, 0, 457
4314585668, 161254, 0, 451
4314585681, 161254, 0, 446
4314585694, 161254, 0, 441
4314585707, 161254, 0, 436
4314585720, 161254, 0, 432
4314585733, 161254, 0, 427
4314585746, 161254, 0, 421
4314585759, 161254, 0, 416
4314585772, 161254, 0, 411
4314585785, 161254, 0, 410
4314585798, 161254, 0, 405
4314585811, 164692, 0, 409
4314585824, 178444, 0, 443
4314585837, 178444, 0, 438
4314585850, 178444, 0, 434
4314585863, 178444, 0, 429
4314585876, 178444, 0, 425
4314585889, 178444, 0, 422
4314585902, 178444, 0, 417
4314585915, 178444, 0, 414
4314585928, 178444, 0, 411
4314585941, 178444, 0, 406
4314585954, 178444, 0, 401
4314585967, 178444, 0, 398
4314585980, 178444, 0, 396
4314585993, 178444, 0, 391
4314586006, 178444, 0, 388
4314586019, 178444, 0, 385
4314586032, 178444, 0, 382
4314586045, 178444, 0, 378
4314586058, 181102, 0, 389
4314586071, 187228, 0, 404
4314586084, 192249, 0, 407
4314586097, 192249, 0, 404
4314586110, 192249, 0, 400
4314586123, 192249, 0, 397
4314586136, 192249, 0, 394
4314586149, 192249, 0, 389
4314586162, 192249, 0, 389
4314586175, 192249, 0, 384
4314586188, 192249, 0, 379
4314586201, 192249, 0, 379
4314586214, 192249, 0, 374
4314586227, 192249, 0, 374
4314586240, 192249, 0, 369
4314586253, 192249, 0, 368
4314586266, 192249, 0, 364
4314586279, 192249, 0, 361
4314586292, 192249, 0, 359
