4314574405, 28874, 0, 6250
4314574418, 28874, 0, 3447
4314574431, 28874, 0, 2380
4314574444, 28874, 0, 1817
4314574457, 28874, 0, 1470
4314574470, 28874, 0, 1233
4314574483, 28874, 0, 1062
4314574496, 28874, 0, 933
4314574509, 28874, 0, 832
4314574522, 28874, 0, 750
4314574535, 28874, 0, 683
4314574548, 28874, 0, 627
4314574561, 28874, 0, 580
4314574574, 28874, 0, 540
4314574587, 28874, 0, 504
4314574600, 28874, 0, 472
4314574613, 28874, 0, 445
4314574626, 28874, 0, 420
4314574639, 28874, 0, 400
4314574652, 35152, 0, 494
4314574665, 51146, 0, 651
4314574678, 51146, 0, 622
4314574691, 51146, 0, 594
4314574704, 51146, 0, 569
4314574717, 51146, 0, 547
4314574730, 51146, 0, 526
4314574743, 51146, 0, 507
4314574756, 51146, 0, 489
4314574769, 51146, 0, 472
4314574782, 51146, 0, 457
4314574795, 51146, 0, 443
4314574808, 51146, 0, 428
4314574821, 51146, 0, 415
4314574834, 51146, 0, 403
4314574847, 51146, 0, 392
4314574860, 51146, 0, 381
4314574873, 51146, 0, 371
4314574886, 51146, 0, 360
4314574899, 51146, 0, 352
4314574912, 67877, 0, 457
4314574925, 69287, 0, 446
4314574938, 69287, 0, 436
4314574951, 69287, 0, 425
4314574964, 69287, 0, 416
4314574977, 69287, 0, 408
4314574990, 69287, 0, 398
4314575003, 69287, 0, 390
4314575016, 69287, 0, 381
4314575029, 69287, 0, 373
4314575042, 69287, 0, 366
4314575055, 69287, 0, 360
4314575068, 69287, 0, 353
4314575081, 69287, 0, 345
4314575094, 69287, 0, 340
4314575107, 69287, 0, 333
4314575120, 69287, 0, 327
4314575133, 69287, 0, 321
4314575146, 69287, 0, 316
4314575159, 69287, 0, 309
4314575172, 84452, 0, 369
4314575185, 84452, 0, 362
4314575198, 84452, 0, 357
4314575211, 84452, 0, 351
4314575224, 84452, 0, 345
4314575237, 84452, 0, 340
4314575250, 84452, 0, 336
4314575263, 84452, 0, 331
4314575276, 84452, 0, 325
4314575289, 84452, 0, 321
4314575302, 84452, 0, 316
4314575315, 84452, 0, 311
4314575328, 84452, 0, 307
4314575341, 84452, 0, 304
4314575354, 84452, 0, 299
4314575367, 84452, 0, 295
4314575380, 84452, 0, 291
4314575393, 84452, 0, 287
4314575406, 84452, 0, 283
4314575419, 96752, 0, 328
4314575432, 96752, 0, 325
4314575445, 96752, 0, 321
4314575458, 96752, 0, 316
4314575471, 96752, 0, 313
4314575484, 96752, 0, 309
4314575497, 96752, 0, 306
4314575510, 96752, 0, 302
4314575523, 96752, 0, 299
4314575536, 96752, 0, 295
4314575549, 96752, 0, 291
4314575562, 96752, 0, 288
4314575575, 96752, 0, 285
4314575588, 96752, 0, 282
4314575601, 96752, 0, 279
4314575614, 96752, 0, 276
4314575627, 96752, 0, 273
4314575640, 96752, 0, 269
4314575653, 96752, 0, 268
4314575666, 100190, 0, 273
4314575679, 107066, 0, 293
4314575692, 107066, 0, 290
4314575705, 107066, 0, 286
4314575718, 107066, 0, 284
4314575731, 107066, 0, 281
4314575744, 107066, 0, 278
4314575757, 107066, 0, 277
4314575770, 107066, 0, 274
4314575783, 107066, 0, 271
4314575796, 107066, 0, 269
4314575809, 107066, 0, 266
4314575822, 107066, 0, 263
4314575835, 107066, 0, 261
