4313925692, 35830, 1, 77
4313925705, 57977, 1, 70
4313925718, 57977, 1, 49
4313925731, 57977, 1, 37
4313925744, 57977, 1, 31
4313925757, 57977, 1, 26
4313925770, 57977, 1, 22
4313925783, 57977, 1, 19
4313925796, 57977, 1, 17
4313925809, 57977, 1, 15
4313925822, 57977, 1, 14
4313925835, 57977, 1, 13
4313925848, 57977, 1, 11
4313925861, 57977, 1, 11
4313925874, 57977, 1, 10
4313925887, 57977, 1, 9
4313925900, 57977, 1, 9
4313925913, 57977, 1, 9
4313925926, 57977, 1, 7
4313925939, 61761, 1, 8
4313925952, 72982, 1, 8
4313925965, 104925, 1, 12
4313925978, 104925, 1, 11
4313925991, 104925, 1, 11
4313926004, 104925, 1, 11
4313926017, 104925, 1, 10
4313926030, 104925, 1, 10
4313926043, 104925, 1, 10
4313926056, 104925, 1, 9
4313926069, 104925, 1, 9
4313926082, 104925, 1, 8
4313926095, 104925, 1, 8
4313926108, 104925, 1, 7
4313926121, 104925, 1, 7
4313926134, 104925, 1, 7
4313926147, 104925, 1, 7
4313926160, 104925, 1, 7
4313926173, 104925, 1, 7
4313926186, 104925, 1, 6
4313926199, 113998, 1, 7
4313926212, 113998, 1, 7
4313926225, 144877, 1, 9
4313926238, 144877, 1, 9
4313926251, 144877, 1, 9
4313926264, 144877, 1, 8
4313926277, 144877, 1, 7
4313926290, 144877, 1, 7
4313926303, 144877, 1, 7
4313926316, 144877, 1, 7
4313926329, 144877, 1, 7
4313926342, 144877, 1, 7
4313926355, 144877, 1, 7
4313926368, 144877, 1, 6
4313926381, 144877, 1, 6
4313926394, 144877, 1, 6
4313926407, 144877, 1, 6
4313926420, 144877, 1, 6
4313926433, 144877, 1, 6
4313926446, 150559, 1, 6
4313926459, 153612, 1, 6
4313926472, 153612, 1, 6
4313926485, 179101, 1, 7
4313926498, 179101, 1, 7
4313926511, 179101, 1, 7
4313926524, 179101, 1, 7
4313926537, 179101, 1, 6
4313926550, 179101, 1, 6
4313926563, 179101, 1, 6
4313926576, 179101, 1, 6
4313926589, 179101, 1, 6
4313926602, 179101, 1, 6
4313926615, 179101, 1, 6
4313926628, 179101, 1, 6
4313926641, 179101, 1, 6
4313926654, 179101, 1, 6
4313926667, 179101, 1, 6
4313926680, 179101, 1, 6
4313926693, 179101, 1, 6
4313926706, 187543, 1, 5
4313926719, 187543, 1, 5
4313926732, 187543, 1, 5
4313926745, 208837, 1, 6
4313926758, 208837, 1, 6
4313926771, 208837, 1, 6
4313926784, 208837, 1, 6
4313926797, 208837, 1, 6
4313926810, 208837, 1, 6
4313926823, 208837, 1, 6
4313926836, 208837, 1, 6
4313926849, 208837, 1, 6
