4314564321, 9624, 1, 2500
4314564334, 9624, 1, 1379
4314564347, 9624, 1, 952
4314564360, 9624, 1, 727
4314564373, 9624, 1, 588
4314564386, 9624, 1, 493
4314564399, 9624, 1, 425
4314564412, 9624, 1, 373
4314564425, 9624, 1, 333
4314564438, 9624, 1, 300
4314564451, 9624, 1, 273
4314564464, 9624, 1, 251
4314564477, 9624, 1, 232
4314564490, 9624, 1, 216
4314564503, 9624, 1, 202
4314564516, 9624, 1, 189
4314564529, 9624, 1, 178
4314564542, 9624, 1, 168
4314564555, 9624, 1, 160
4314564568, 17048, 1, 266
4314564581, 17048, 1, 253
4314564594, 17048, 1, 242
4314564607, 17048, 1, 231
4314564620, 17048, 1, 222
4314564633, 17048, 1, 213
4314564646, 17048, 1, 205
4314564659, 17048, 1, 197
4314564672, 17048, 1, 190
4314564685, 17048, 1, 184
4314564698, 17048, 1, 178
4314564711, 17048, 1, 172
4314564724, 17048, 1, 167
4314564737, 17048, 1, 162
4314564750, 17048, 1, 157
4314564763, 17048, 1, 152
4314564776, 17048, 1, 148
4314564789, 17048, 1, 144
4314564802, 17048, 1, 140
4314564815, 17048, 1, 137
4314564828, 23095, 1, 172
4314564841, 23095, 1, 167
4314564854, 23095, 1, 163
4314564867, 23095, 1, 160
4314564880, 23095, 1, 156
4314564893, 23095, 1, 153
4314564906, 23095, 1, 149
4314564919, 23095, 1, 146
4314564932, 23095, 1, 143
4314564945, 23095, 1, 140
4314564958, 23095, 1, 137
4314564971, 23095, 1, 135
4314564984, 23095, 1, 132
4314564997, 23095, 1, 130
4314565010, 23095, 1, 127
4314565023, 23095, 1, 125
4314565036, 23095, 1, 123
4314565049, 23095, 1, 120
4314565062, 23095, 1, 118
4314565075, 28150, 1, 142
4314565088, 28150, 1, 140
4314565101, 28150, 1, 138
4314565114, 28150, 1, 135
4314565127, 28150, 1, 133
4314565140, 28150, 1, 131
4314565153, 28150, 1, 129
4314565166, 28150, 1, 127
4314565179, 28150, 1, 125
4314565192, 28150, 1, 124
