4314867306, 29312, 2, 7616
4314867319, 63450, 2, 7644
4314867332, 100128, 2, 8293
4314867345, 115497, 2, 7329
4314867358, 115497, 2, 6016
4314867371, 115497, 2, 5111
4314867384, 115497, 2, 4444
4314867397, 115497, 2, 3923
4314867410, 115497, 2, 3520
4314867423, 115497, 2, 3181
4314867436, 115497, 2, 2906
4314867449, 115497, 2, 2672
4314867462, 115497, 2, 2477
4314867475, 115497, 2, 2308
4314867488, 115497, 2, 2163
4314867501, 115497, 2, 2031
4314867514, 115497, 2, 1917
4314867527, 115497, 2, 1811
4314867540, 115497, 2, 1718
4314867553, 115497, 2, 1635
4314867566, 115497, 2, 1559
4314867579, 115497, 2, 1496
4314867592, 143732, 2, 1754
4314867605, 182201, 2, 2088
4314867618, 204585, 2, 2220
4314867631, 204585, 2, 2134
4314867644, 204585, 2, 2056
4314867657, 204585, 2, 1985
4314867670, 204585, 2, 1912
4314867683, 204585, 2, 1853
4314867696, 204585, 2, 1791
4314867709, 204585, 2, 1739
4314867722, 204585, 2, 1689
4314867735, 204585, 2, 1640
4314867748, 204585, 2, 1591
4314867761, 204585, 2, 1554
4314867774, 204585, 2, 1507
4314867787, 204585, 2, 1468
4314867800, 204585, 2, 1431
4314867813, 204585, 2, 1394
4314867826, 204585, 2, 1359
4314867839, 204585, 2, 1332
4314867852, 210632, 2, 1334
4314867865, 228604, 2, 1441
4314867878, 240355, 41, 1510
4314867891, 252171, 531, 1532
4314867904, 256719, 805, 1547
4314867917, 264955, 1569, 1641
4314867930, 270366, 2101, 1640
4314867943, 276168, 2647, 1681
4314867956, 278521, 2851, 1678
4314867969, 278521, 2851, 1646
4314867982, 278521, 2851, 1615
4314867995, 278521, 2851, 1585
4314868008, 278521, 2851, 1556
4314868021, 278521, 2851, 1530
4314868034, 278521, 2851, 1502
4314868047, 278521, 2851, 1476
4314868060, 278521, 2851, 1452
4314868073, 278521, 2851, 1426
4314868086, 278521, 2851, 1404
4314868099, 278601, 2867, 1382
4314868112, 281287, 3319, 1373
4314868125, 286432, 3871, 1387
4314868138, 288431, 4211, 1413
4314868151, 290836, 4638, 1439
4314868164, 293336, 4980, 1439
4314868177, 297297, 5621, 1429
4314868190, 298735, 5911, 1408
4314868203, 301375, 6443, 1399
4314868216, 304400, 7098, 1423
4314868229, 307221, 7698, 1445
4314868242, 310268, 8390, 1458
4314868255, 313592, 9124, 1456
4314868268, 315237, 9526, 1470
4314868281, 318510, 10168, 1500
4314868294, 320793, 10627, 1501
4314868307, 322958, 11073, 1510
4314868320, 326026, 11763, 1527
4314868333, 329393, 12479, 1540
4314868346, 331818, 12975, 1547
4314868359, 333214, 13343, 1549
4314868372, 335338, 13898, 1576
4314868385, 337192, 14387, 1566
4314868398, 339089, 14859, 1581
4314868411, 339687, 15035, 1565
4314868424, 340054, 15163, 1550
4314868437, 341900, 15834, 1574
4314868450, 343245, 16347, 1592
4314868463, 345527, 17054, 1598
4314868476, 348539, 17920, 1599
4314868489, 350836, 18595, 1605
4314868502, 351731, 18959, 1604
4314868515, 352476, 19270, 1620
4314868528, 353148, 19562, 1609
4314868541, 353575, 19704, 1604
4314868554, 354261, 19945, 1617
4314868567, 354939, 20166, 1610
4314868580, 355721, 20415, 1602
4314868594, 356537, 20720, 1598
4314868606, 357314, 20939, 1582
4314868619, 358005, 21220, 1575
4314868632, 359212, 21708, 1566
4314868645, 359855, 22028, 1552
4314868658, 360503, 22333, 1543
4314868671, 361038, 22562, 1539
4314868684, 361810, 22828, 1532
4314868697, 362676, 23134, 1525
4314868710, 362982, 23238, 1512
4314868723, 363600, 23473, 1505
4314868736, 364452, 23797, 1504
4314868749, 365374, 24168, 1496
4314868762, 365696, 24292, 1490
4314868775, 366419, 24572, 1482
4314868788, 366630, 24671, 1473
4314868801, 367481, 24990, 1465
4314868814, 367761, 25112, 1453
4314868827, 368150, 25242, 1453
4314868841, 368883, 25539, 1439
4314868853, 369185, 25666, 1429
4314868866, 369968, 25951, 1429
4314868879, 370028, 25973, 1418
4314868892, 370160, 26031, 1408
4314868905, 370816, 26289, 1401
4314868918, 371162, 26427, 1390
4314868931, 371414, 26540, 1380
4314868944, 371650, 26641, 1374
4314868957, 372343, 26878, 1368
4314868970, 373066, 27158, 1370
4314868983, 373796, 27455, 1374
4314868996, 374344, 27690, 1361
4314869009, 375141, 27993, 1364
4314869022, 375850, 28287, 1359
4314869035, 376510, 28551, 1355
4314869048, 377296, 28867, 1351
4314869061, 378019, 29151, 1345
4314869074, 378682, 29412, 1353
4314869087, 379527, 29749, 1353
4314869100, 380304, 30079, 1355
4314869113, 380693, 30275, 1348
4314869126, 381007, 30397, 1343
4314869139, 381477, 30585, 1332
4314869152, 381981, 30791, 1327
4314869165, 382410, 30969, 1324
4314869178, 382415, 30974, 1315
4314869191, 382600, 31044, 1306
4314869204, 382980, 31246, 1309
4314869217, 383580, 31492, 1319
4314869230, 384224, 31762, 1309
4314869243, 384691, 31962, 1307
4314869256, 385125, 32169, 1303
4314869269, 385387, 32292, 1293
4314869282, 385473, 32337, 1290
4314869295, 385809, 32507, 1283
4314869308, 386381, 32750, 1278
4314869321, 386501, 32809, 1272
4314869334, 386552, 32838, 1261
4314869347, 386778, 32955, 1259
4314869360, 387215, 33176, 1267
4314869373, 387454, 33296, 1257
4314869386, 387513, 33332, 1248
4314869399, 387898, 33514, 1247
