4314589987, 42500, 2, 7270
4314590000, 57745, 2, 5711
4314590013, 57745, 2, 4164
4314590026, 57745, 2, 3274
4314590039, 57745, 2, 2700
4314590052, 57745, 2, 2294
4314590065, 57745, 2, 2000
4314590078, 57745, 2, 1765
4314590091, 57745, 2, 1584
4314590104, 57745, 2, 1434
4314590117, 57745, 2, 1313
4314590130, 57745, 2, 1210
4314590143, 57745, 2, 1120
4314590156, 57745, 2, 1044
4314590169, 57745, 2, 980
4314590182, 57745, 2, 920
4314590195, 57745, 2, 865
4314590208, 57745, 2, 820
4314590221, 57745, 2, 780
4314590234, 57745, 2, 740
4314590247, 74648, 2, 883
4314590260, 102289, 2, 1116
4314590273, 102289, 2, 1069
4314590286, 102289, 2, 1025
4314590299, 102289, 2, 984
4314590312, 102289, 2, 948
4314590325, 102289, 2, 913
4314590338, 102289, 2, 882
4314590351, 102289, 2, 852
4314590364, 102289, 2, 825
4314590377, 102289, 2, 797
4314590390, 102289, 2, 773
4314590403, 102289, 2, 750
4314590416, 102289, 2, 729
4314590429, 102289, 2, 707
4314590442, 102289, 2, 687
4314590455, 102289, 2, 671
4314590468, 102289, 2, 654
4314590481, 102289, 2, 636
4314590494, 102289, 2, 621
4314590507, 110915, 2, 679
4314590520, 138571, 2, 828
4314590533, 138571, 2, 808
4314590546, 138571, 2, 789
4314590559, 138571, 2, 772
4314590572, 138571, 2, 755
4314590585, 138571, 2, 739
4314590598, 138571, 2, 723
4314590611, 138571, 2, 709
4314590624, 138571, 2, 695
4314590637, 138571, 2, 681
4314590650, 138571, 2, 668
4314590663, 138571, 2, 655
4314590676, 138571, 2, 644
4314590689, 138571, 2, 633
4314590702, 138571, 2, 621
4314590715, 138571, 2, 612
4314590728, 138571, 2, 599
4314590741, 138571, 2, 589
4314590754, 138571, 2, 581
4314590767, 147558, 2, 620
4314590780, 168901, 2, 696
4314590793, 168901, 2, 684
4314590806, 168901, 2, 675
4314590819, 168901, 2, 664
4314590832, 168901, 2, 654
4314590845, 168901, 2, 645
4314590858, 168901, 2, 635
4314590871, 168901, 2, 627
4314590884, 168901, 2, 617
4314590897, 168901, 2, 609
4314590910, 168901, 2, 600
4314590923, 168901, 2, 593
4314590936, 168901, 2, 584
4314590949, 168901, 2, 576
4314590962, 168901, 2, 570
4314590975, 168901, 2, 562
4314590988, 168901, 2, 554
4314591001, 168901, 2, 546
4314591014, 168901, 2, 540
4314591027, 186476, 2, 600
4314591040, 193184, 2, 611
4314591053, 193184, 2, 603
4314591066, 193184, 2, 596
4314591079, 193184, 2, 588
4314591092, 193184, 2, 582
4314591105, 193184, 2, 575
4314591118, 193184, 2, 570
4314591131, 193184, 2, 564
4314591144, 193184, 2, 557
4314591157, 193184, 2, 551
4314591170, 193184, 2, 544
4314591183, 193184, 2, 538
4314591196, 193184, 2, 534
4314591209, 193184, 2, 528
4314591222, 193184, 2, 522
4314591235, 193184, 2, 516
4314591248, 193184, 2, 512
4314591261, 193184, 2, 507
4314591274, 195300, 2, 508
4314591287, 213551, 2, 556
4314591300, 213551, 2, 550
4314591313, 213551, 2, 547
4314591326, 213551, 2, 541
4314591339, 213551, 2, 536
4314591352, 213551, 2, 531
4314591365, 213551, 2, 526
4314591378, 213551, 2, 520
4314591391, 213551, 2, 518
4314591404, 213551, 2, 512
